Bigram,word count,file count
so begrudgingly,1,1
begrudgingly as,1,1
fuck was,2,2
was likeman,1,1
likeman up,1,1
bad man,1,1
man crying,1,1
thats next,1,1
year come,1,1
booty wop,1,1
wop sided,2,2
sided as,1,1
damn amp,1,1
amp fire,1,1
fire flowers,1,1
flowers for,1,1
the ladies,2,2
ladies amp,1,1
dick for,5,5
niggah seems,1,1
seems really,1,1
really clingy,1,1
clingy mhmm,1,1
mhmm idk,1,1
klokus this,1,1
has his,2,2
his nose,1,1
nose pierced,1,1
does smdh,1,1
smdh stand,1,1
dick hoe,3,3
mane in,1,1
and dropping,1,1
dropping mixtapes,1,1
mixtapes every,1,1
month and,1,1
even text,1,1
actually good,1,1
lol dont,1,1
dont hoe,2,2
hoe him,1,1
mean thats,1,1
some road,1,1
road to,1,1
to glory,1,1
glory shit,1,1
shit gtgo,1,1
gtgo to,1,1
no illinois,1,1
illinois undefeated,1,1
undefeated amp,1,1
amp heisman,1,1
fuk you,1,1
twat fuk,1,1
fuk upd,1,1
upd dik,1,1
dik suker,1,1
suker and,1,1
and wipe,1,1
wipe that,1,1
that cum,1,1
cum off,1,1
off ur,1,1
ur lip,1,1
woman have,1,1
have staring,1,1
staring problems,1,1
problems just,1,1
as men,1,1
men talking,1,1
this mumbo,1,1
mumbo jumbo,1,1
jumbo about,1,1
men i,1,1
just give,2,2
them retarded,1,1
retarded faces,1,1
faces or,1,1
or ignore,1,1
ignore them,2,2
oh u,1,1
can dog,1,1
dog her,1,1
show that,1,1
love if,1,1
ya ol,1,1
ol lady,3,3
niggas said,1,1
said rip,1,1
rip good,1,1
girls forever,1,1
cant fuc,2,2
fuc wit,4,4
mo hoe,2,2
girl why,1,1
you asking,1,1
asking girls,1,1
girls to,2,2
man hoes,1,1
lol haha,1,1
haha hahahahahahahahahaahah,1,1
hahahahahahahahahaahah deez,1,1
gorgeous but,1,1
bro fuck,2,2
leaving lol,1,1
lol no,2,2
great time,1,1
time up,1,1
dont forgot,1,1
the bros,1,1
bros back,1,1
back ho,1,1
always remember,2,2
my sex,1,1
sex game,1,1
ex niggah,1,1
its swag,1,1
bitch aha,1,1
nice account,1,1
account faggot,1,1
a vegetarian,1,1
vegetarian pussy,1,1
lmao hoes,2,2
hoes extra,1,1
extra sensitive,1,1
sensitive via,1,1
via text,1,1
they swear,1,1
they hear,2,2
hear your,2,2
your tone,1,1
tone in,1,1
every letter,1,1
letter i,1,1
using punctuations,1,1
to fed,2,2
fed for,2,2
me ah,2,2
mans dead,1,1
dead for,1,1
these rap,1,1
lima fears,1,1
fears change,1,1
change but,1,1
yet wants,1,1
it sucks,3,3
dude why,1,1
just touch,1,1
touch down,1,1
in jamaica,1,1
jamaica tryna,1,1
smoke two,1,1
two acres,1,1
acres send,1,1
his makerr,1,1
of hurt,1,1
hurt niggas,1,1
my ig,2,2
ig timeline,1,1
timeline tonight,1,1
tonight muhfuckas,1,1
muhfuckas lame,1,1
hell b,1,1
fucking name,2,2
name hoe,3,3
sex ina,1,1
ina cherry,1,1
cherry red,1,1
red vet,1,1
vet witha,1,1
witha fat,1,1
fat trap,1,1
trap niggah,1,1
niggah keep,1,1
pussy sooo,2,2
sooo wet,1,1
never hurt,1,1
hurt your,1,1
girlfriend to,2,2
hoe happy,1,1
happy djmemphis,1,1
women all,2,2
over america,1,1
america are,1,1
are overstating,1,1
overstating the,1,1
the value,1,1
value of,1,1
hayfever is,1,1
funny and,1,1
that blond,1,1
blond bitch,1,1
waaaaay too,1,1
niggas comfo,1,1
comfo wit,1,1
wit dressing,1,1
for ig,1,1
ig likes,1,1
likes an,1,1
an reposts,1,1
bitches nicetry,1,1
it twisted,3,3
twisted its,1,1
shit bow,1,1
bitches eh,1,1
eh hahah,1,1
you staying,1,1
staying at,1,1
at circus,1,1
circus circus,1,1
circus bruh,1,1
duh youre,1,1
so wack,2,2
just informed,1,1
informed that,1,1
that crunk,1,1
crunk aint,1,1
aint dead,1,1
dead ho,1,1
ho lol,2,2
lol okay,1,1
okay sure,1,1
boy your,1,1
shirt tight,1,1
tight than,1,1
avi polo,1,1
polo man,1,1
man turnt,1,1
turnt into,1,1
a wrestler,1,1
wrestler fat,1,1
lol new,1,1
new kid,1,1
kid at,1,1
school thinks,1,1
thinks he,2,2
at tetherball,1,1
tetherball bout,1,1
him why,1,1
playground pussy,1,1
pussy baller,1,1
sex fact,1,1
fact a,2,2
say getting,1,1
ass eaten,1,1
eaten feels,1,1
than getting,1,1
pussy eaten,1,1
k dude,1,1
dude seriously,1,1
seriously im,1,1
not retarded,3,3
retarded so,3,3
so stop,4,4
am or,1,1
ill start,2,2
start being,3,3
being retarded,1,1
you change,1,1
my drool,1,1
drool cup,1,1
scary bitches,1,1
twitter never,1,1
never the,1,1
the have,1,1
a crush,2,2
crush on,2,2
on always,1,1
always on,4,4
some oomf,1,1
oomf shit,1,1
bsd bitch,1,1
it clap,1,1
one tht,1,1
tht see,1,1
hoes pattern,1,1
pattern they,1,1
stop tweet,1,1
tweet for,1,1
for to,1,1
to weeks,1,1
weeks and,2,2
come bac,1,1
bac with,1,1
same love,1,1
love tweets,1,1
tweets bout,1,1
did use,1,1
buy tees,1,1
tees n,1,1
n wear,1,1
wear both,1,1
both dem,1,1
same timelame,1,1
timelame ass,1,1
sex before,1,1
before bro,1,1
complete bitch,1,1
just socially,1,1
socially handicapped,1,1
sure her,1,1
titties out,2,2
rt bouta,2,2
bouta take,2,2
her laying,1,1
laying on,1,1
tranny porn,1,1
porn hermaphrodite,1,1
hermaphrodite porn,1,1
porn is,1,1
where its,4,4
niggas jus,1,1
jus give,1,1
yall feel,2,2
feel reading,1,1
tl nervous,1,1
nervous af,1,1
af huh,1,1
huh thinkin,1,1
thinkin yall,1,1
to ge,1,1
food aint,1,1
gon run,1,1
orr why,1,1
why thts,1,1
thts my,1,1
my lor,2,2
lor bae,1,1
bae tho,1,1
tho wyd,1,1
wyd why,1,1
fucking up,2,2
my two,3,3
two main,1,1
main wiggas,1,1
wiggas and,1,1
wtf days,1,1
days amp,1,1
amp nights,1,1
nights if,1,1
go another,1,1
another day,1,1
day all,2,2
going ape,2,2
bae ho,1,1
ho tre,1,1
tre testicoli,1,1
testicoli it,1,1
eyes in,1,1
in italian,1,1
always assign,1,1
assign homework,1,1
homework like,1,1
and tweet,1,1
aaahhhhh my,1,1
internet has,1,1
died for,2,2
whole weekend,1,1
weekend im,1,1
im told,1,1
told just,1,1
in time,3,3
to teach,2,2
teach me,2,2
true spirit,1,1
spirit of,2,2
of christmas,1,1
christmas fucking,1,1
my allergies,1,1
allergies are,1,1
are killing,1,1
killing i,1,1
wish twitter,1,1
twitter had,1,1
a stalk,1,1
stalk this,1,1
bitch button,1,1
like yassss,1,1
yassss slay,1,1
slay on,1,1
brother doesnt,2,2
what american,1,1
american horror,1,1
horror story,1,1
you lame,1,1
ass fuck,4,4
want love,2,2
her great,1,1
great grandmas,1,1
grandmas a,2,1
a hoeher,2,1
hoeher grandmas,1,1
hoeher moms,1,1
long line,1,1
hoes grandpa,1,1
grandpa carl,1,1
carl everyone,1,1
hoes kno,1,1
him my,1,1
sale ass,1,1
cat just,1,1
just rolled,2,2
rolled on,1,1
said lets,1,1
go run,1,1
a bed,3,3
bed full,2,2
aint eeeen,1,1
eeeen fuckin,1,1
im soooo,1,1
soooo over,1,1
over having,1,1
funny lbs,1,1
aint kj,1,1
kj amp,1,1
amp mellos,1,1
mellos rt,1,1
whos daddy,1,1
daddy a,1,1
fuck nicca,1,1
theres pussy,1,1
pussy makeup,1,1
service i,1,1
need this,1,1
the fxck,1,1
fxck out,1,1
business just,1,1
just open,1,1
account and,2,2
weed bad,1,1
dont cross,1,1
cross me,1,1
ay fuck,1,1
fuck wieners,1,1
wieners remember,1,1
remember to,4,3
eat before,1,1
drink and,2,2
drink water,3,3
water while,1,1
drinking and,1,1
also to,1,1
pussy head,1,1
rt pa,1,1
of racists,1,1
just elected,2,1
elected a,1,1
the south,1,1
south the,1,1
of war,1,1
war on,1,1
elected first,1,1
first ever,1,1
ever woman,1,1
lyin ass,3,3
all females,1,1
females constantly,1,1
constantly tweet,1,1
their boyfriends,1,1
wish death,1,1
death on,1,1
do tired,1,1
ofcourse when,1,1
asks what,3,3
eat jackass,1,1
jackass over,1,1
here goes,1,1
goes brownies,1,1
brownies big,1,1
big surprise,1,1
surprise here,1,1
here dingbat,1,1
middle i,1,1
was locked,1,1
locked wid,1,1
wid bitch,1,1
will beef,1,1
beef w,1,1
over something,1,1
do w,1,1
ass wasnt,1,1
a factor,1,1
factor a,1,1
rt exes,1,1
exes swear,2,2
their next,2,2
have finally,1,1
finally come,1,1
to terms,1,1
terms with,1,1
fact i,1,1
my highest,1,1
highest bitch,1,1
bitch level,1,1
level when,1,1
eat needasnickersandapiece,1,1
then how,1,1
got here,1,1
here b,1,1
b stfu,1,1
stfu negro,1,1
is dangerous,1,1
dangerous bitches,1,1
to snap,1,1
snap your,1,1
fucking neck,2,2
shoot up,1,1
be bigger,1,1
you unswole,1,1
unswole niggas,1,1
is texting,2,2
now followers,1,1
followers inch,1,1
inch rims,1,1
rims inch,1,1
tv and,1,1
and straight,1,1
straight ass,1,1
teeth but,1,1
but text,1,1
messages ima,1,1
kill myself,1,1
rt chad,1,1
chad you,1,1
hoes why,2,2
you texting,3,3
me instead,2,2
omfg rt,1,1
rt whisper,1,1
whisper something,1,1
something di,1,1
di in,2,2
aye mcdonaldss,1,1
mcdonaldss got,1,1
fire ass,1,1
ass frozen,1,1
frozen strawberry,1,1
strawberry lemonade,1,1
lemonade this,1,1
so yesterday,1,1
i ran,2,2
ran into,1,1
skinny as,1,1
hell now,1,1
now omg,1,1
omg same,1,1
same fucker,1,1
fucker who,1,1
who slit,1,1
slit my,1,1
tires years,1,1
pau pissed,1,1
pissed me,2,2
like boozer,1,1
boozer pissed,1,1
off bulls,1,1
bulls fan,1,1
fan soft,1,1
soft faggots,1,1
rt saying,2,2
saying bitch,1,1
after proving,1,1
proving your,1,1
your point,1,1
you having,2,2
you cooking,1,1
cooking for,1,1
ctfu ghettogirls,1,1
cruisin round,1,1
street in,2,2
my jockin,2,2
jockin the,2,2
bitches slappin,2,2
slappin the,2,2
my tbt,1,1
i learn,1,1
english from,1,1
that jabroni,1,1
jabroni big,1,1
bird but,1,1
break his,1,1
his fucking,1,1
gunna eat,1,1
day honkies,1,1
gets mad,1,1
mad bitch,2,2
was okay,1,1
being second,1,1
second all,1,1
of sudden,1,1
sudden its,1,1
a probl,2,2
be set,2,2
set hoppin,1,1
hoppin like,1,1
im scared,2,2
lose you,1,1
country music,1,1
music and,2,2
music both,1,1
both talk,1,1
same basic,1,1
basic shit,1,1
shit repetitively,1,1
repetitively carstrucks,1,1
carstrucks bitcheswomen,1,1
bitcheswomen beerdrugs,1,1
beerdrugs guns,1,1
guns lol,1,1
the snacks,1,1
im feelin,1,1
like malcolm,1,1
malcolm in,1,1
middle these,1,1
surround me,1,1
cant miss,1,1
miss em,1,1
like elevators,1,1
their new,1,1
new man,1,1
man allll,1,1
allll day,1,1
day as,2,2
anyone is,2,2
really intrested,1,1
intrested in,1,1
see said,1,1
in question,1,1
i convinced,1,1
convinced hitler,1,1
hitler was,1,1
a faggit,1,1
faggit no,1,1
no kids,1,1
those leather,1,1
leather uniforms,1,1
uniforms wanted,1,1
be alone,1,1
his closest,1,1
closest men,1,1
men lock,1,1
always put,1,1
put gingers,1,1
gingers in,1,1
in red,1,1
yellow or,2,2
or leopard,1,1
leopard print,3,3
get unlimited,2,2
unlimited pussy,2,2
billy goat,2,2
goat hillbillies,1,1
hillbillies you,1,1
you sucking,2,2
sucking amp,1,1
amp fucking,1,1
fucking you,5,5
you disgraceful,1,1
disgraceful brazzen,1,1
brazzen faced,1,1
faced unabashed,1,1
unabashed pig,1,1
teacher says,2,2
says basic,1,1
basic algebra,1,1
algebra i,1,1
of basic,1,1
ahhh stupid,1,1
bitches hella,1,1
hella sober,1,1
men so,1,1
much why,1,1
want snake,1,1
snake bites,1,1
bites my,1,1
my industrial,1,1
industrial piercin,1,1
piercin amp,1,1
a tattoodem,1,1
tattoodem hoe,1,1
hoe accessories,1,1
accessories dea,1,1
jordyn stays,1,1
stays making,1,1
rt jeter,1,1
jeter to,1,1
to arod,1,1
arod from,1,1
class to,1,1
id put,2,2
bullet in,2,2
drag a,1,1
hair captain,1,1
captain caveman,1,1
caveman nnn,1,1
nigga courage,1,1
courage always,1,1
always bein,1,1
hit dat,2,2
shit lil,1,1
niggas fufu,1,1
fufu amp,1,1
cigarettes are,1,1
so gross,1,1
gross half,1,1
that smoke,2,2
smoke cigarettes,2,2
aint paying,1,1
paying my,1,1
my bills,1,1
bills so,1,1
be stripping,1,1
stripping off,1,1
off layers,1,1
layers of,1,1
clothes the,1,1
the instant,1,1
instant we,1,1
the gate,1,1
gate its,1,1
as satans,1,1
satans pussy,1,1
this sonbitch,1,1
could cover,1,1
cover for,1,1
marry a,1,1
only realize,1,1
it years,1,1
dont stink,1,1
hot i,1,1
wear whatever,1,1
whatever lol,2,2
lol shit,2,2
if could,1,1
could come,1,1
in briefs,1,1
briefs i,1,1
order too,1,1
too want,2,2
no wealth,1,1
wealth doesnt,1,1
doesnt insulate,1,1
insulate from,1,1
called nigger,2,2
nigger but,2,2
still does,1,1
does improve,1,1
improve empirical,1,1
empirical quality,1,1
quality of,1,1
life outcomes,1,1
outcomes phenomenally,1,1
that about,2,2
these faggot,1,1
faggot fell,1,1
dykes hunter,1,1
hunter dyke,1,1
dyke with,1,1
ummm these,1,1
guidance better,1,1
better yet,2,2
yet a,1,1
a baptism,1,1
her lipstick,1,1
lipstick on,1,1
little dick,1,1
dick van,1,1
van dyke,1,1
ho stop,1,1
stop dressing,1,1
dressing like,1,1
one if,1,1
getting treated,1,1
rt fighting,2,2
fighting over,2,2
lamest things,2,2
playing music,1,1
music in,1,1
kitchen and,1,1
mom keeps,1,1
keeps asking,1,1
asking tony,1,1
tony why,1,1
going hard,2,2
hard bitch,1,1
bitch swear,2,2
job throw,1,1
a quake,1,1
quake in,1,1
air call,1,1
a lob,1,1
a shame,1,1
shame to,1,1
be hoeprostitute,1,1
hoeprostitute with,1,1
with social,1,1
media they,1,1
it hustling,1,1
hustling lol,1,1
imma pull,1,1
and dip,7,7
black woman,3,3
woman says,1,1
says oh,1,1
i smile,1,1
rt lonely,1,1
lonely twitter,1,1
like relationshipgoals,1,1
relationshipgoals gtgtgtgtgt,1,1
peace faggots,1,1
spurs bitch,1,1
team you,1,1
no problems,1,1
hoe wan,3,3
gone on,2,2
much white,1,1
this demo,1,1
demo derby,1,1
bitch selling,1,1
selling molly,1,1
molly i,1,1
might take,1,1
rt random,1,1
random hoe,1,1
it full,1,1
bitch favorites,1,1
favorites my,1,1
nigguh would,1,1
would try,1,1
try this,3,3
this clown,1,1
clown shit,1,1
in w,1,1
w o,1,1
o h,1,1
h s,1,1
rt superman,1,1
superman man,1,1
steel emotions,1,1
emotions of,1,1
bitch truestory,1,1
if no,1,1
bitches texting,3,3
texting u,1,1
u right,3,3
confident in,1,1
one way,1,1
way pussy,1,1
another so,1,1
so strange,1,1
it stink,1,1
stink in,1,1
niggas talkin,1,1
bitch thnx,1,1
this gram,1,1
gram instafrontin,1,1
bitches boring,1,1
me three,1,1
three wishes,1,1
na please,1,1
please your,1,1
man seeing,1,1
seeing him,1,1
him pleased,1,1
pleased gon,1,1
gon turn,1,1
they clai,1,1
about niccas,1,1
niccas is,1,1
be followers,1,1
followers smh,1,1
smh be,1,1
be ya,1,1
ya self,2,2
self everyone,1,1
nah id,1,1
never ask,1,1
ride down,1,1
chick whats,1,1
the use,1,1
use of,2,2
getting him,1,1
him in,3,3
a trashass,1,1
trashass bitch,1,1
nippin these,1,1
these clarke,1,1
clarke motel,1,1
motel bitches,1,1
get free,4,4
free pizza,2,2
pizza every,1,1
dont tip,1,1
tip shit,1,1
shit also,1,1
also never,1,1
give us,4,4
us any,1,1
any business,1,1
business game,1,1
know nigs,1,1
yeah cum,1,1
cum itch,1,1
itch my,1,1
my slit,1,1
slit baby,1,1
baby cakes,1,1
people though,1,1
take nobody,1,1
nobody serious,1,1
i continuously,1,1
continuously laugh,1,1
if uckin,1,1
uckin love,1,1
love freebees,1,1
freebees like,1,1
like pom,1,1
pom im,1,1
so duck,1,1
duck to,1,1
have here,1,1
in hm,1,1
hm life,1,1
big fan,1,1
of ronda,1,1
ronda but,1,1
so far,4,4
far shes,1,1
big cunt,1,1
cunt tuf,1,1
rt ho,1,1
ho ho,3,2
ho bitches,1,1
bitches merry,1,1
merry monthsish,1,1
monthsish until,1,1
until christmas,1,1
my griiind,1,1
griiind thug,1,1
thug luuuuuuv,1,1
need u,1,1
funny asf,1,1
asf how,1,1
people will,1,1
should live,1,1
live your,1,1
life like,2,2
my shadows,1,1
shadows thank,1,1
the mona,1,1
mona lisa,1,1
lisa couldve,1,1
couldve been,1,1
ya beats,1,1
beats trash,1,1
trash nigga,2,2
rt sosaonthebeat,1,1
sosaonthebeat fuck,1,1
dont wife,2,2
amp end,2,2
of slience,1,1
slience pussy,1,1
pussy hm,1,1
hm nigga,1,1
nigga free,1,1
free my,4,4
nigga ceddy,1,1
ceddy d,1,1
d ridah,1,1
ridah quan,1,1
quan dollah,1,1
dollah dre,1,1
dre n,1,1
nigga franc,1,1
franc lukis,1,1
lukis n,1,1
nigga j,1,1
j mo,1,1
degrees and,1,1
a stuffed,1,1
stuffed animal,1,1
animal wrapped,1,1
wrapped around,1,1
around her,1,1
her neck,2,2
neck onlyattheducksgame,1,1
people calling,1,1
calling and,1,1
and complaining,2,2
complaining to,1,1
to spinellis,1,1
spinellis because,1,1
our purge,1,1
purge special,1,1
special lmao,1,1
lmao pussies,1,1
pussies louisvillepurge,1,1
prolly leave,1,1
leave up,1,1
my cups,1,1
cups in,1,1
hand and,1,1
yo hand,1,1
hand in,1,1
gym between,1,1
between u,1,1
bid where,1,1
nig to,1,1
the jab,1,1
what some,1,1
some trailer,1,1
trash chick,1,1
chick would,1,1
would name,1,1
name their,1,1
their cat,1,1
for tomorrow,1,1
tomorrow amp,1,1
amp saturday,1,1
saturday amp,2,2
a lazy,2,2
lazy bitch,1,1
monkey amp,1,1
his cigarette,1,1
cigarette hes,1,1
dead serious,1,1
hide i,1,1
people looking,1,1
looking through,1,1
to detroit,1,1
detroit ya,1,1
ya fuckin,1,1
fuckin wigger,1,1
bitch bought,2,2
bought her,1,1
her son,2,2
son some,1,1
some talking,1,1
em before,1,1
they sold,1,1
sold out,2,2
only time,2,2
of year,2,2
having cable,1,1
cable when,1,1
when hocus,1,1
hocus pocus,1,1
pocus comes,1,1
on fml,1,1
yea tj,1,1
tj in,1,1
hoe dunking,1,1
dunking everything,1,1
everything tk,1,1
tk hitting,1,1
hitting shots,1,1
shots and,1,1
and juelz,1,1
juelz handling,1,1
pussy takes,1,1
takes your,2,2
mind off,1,1
struggles and,1,1
and stresses,1,1
stresses of,1,1
of everyday,1,1
everyday life,1,1
alright bitches,1,1
the kaynes,1,1
kaynes now,1,1
damn bird,1,1
bird nearly,1,1
nearly gave,1,1
attack and,1,1
was oh,1,1
clean cuz,1,1
cuz ima,2,2
eat until,1,1
until you,7,7
you scream,1,1
congratulations your,1,1
other stuck,1,1
up materialistic,1,1
materialistic american,1,1
american bitch,1,1
it sad,1,1
sad how,1,1
bitches wake,1,1
being messy,1,1
messy like,1,1
bitch find,2,2
another career,1,1
career cause,1,1
aint working,1,1
stop respecting,1,1
respecting women,1,1
who admit,1,1
admit to,2,2
to having,2,2
hoe phase,3,3
na date,1,1
date the,1,1
the flyest,3,3
flyest nigga,1,1
nigga then,1,1
be shocked,1,1
shocked when,1,1
i bossed,1,1
bossed up,1,1
know everything,2,2
everything ha,1,1
about nigga,1,1
fucking dreaming,1,1
bitch chest,1,1
chest out,1,1
out no,2,2
why miss,1,1
miss righteous,1,1
righteous keeps,1,1
keeps on,1,1
getting left,2,2
left out,1,1
theyre so,1,1
much hotter,1,1
zelda bitches,1,1
so buy,1,1
buy another,1,1
another round,1,1
round they,1,1
they tried,1,1
to shut,5,5
shut us,1,1
us down,1,1
down bout,1,1
bout an,1,1
hour ago,1,1
ago but,1,1
bitch early,1,1
early not,1,1
not late,1,1
late follow,1,1
bitches every,1,1
every where,1,1
didnt spoil,1,1
spoil anything,1,1
anything amp,1,1
been watched,1,1
nigger nig,1,1
me y,2,2
never speak,1,1
up bout,1,1
the subtweets,1,1
subtweets n,1,1
n lil,1,1
shit people,1,1
say baby,1,1
baby tbh,1,1
tbh ion,1,1
a dam,2,2
dam bout,2,2
bout none,1,1
bitch oml,1,1
col sanders,1,1
sanders part,1,1
part and,1,1
those sons,1,1
sons of,9,9
they dragged,1,1
dragged it,1,1
and extended,1,1
extended it,1,1
and watered,1,1
watered it,1,1
down that,1,1
so goddamn,1,1
goddamn mad,1,1
rt new,5,5
new to,3,3
game but,1,1
i understand,4,4
first rule,1,1
rule of,1,1
of soccer,1,1
soccer is,1,1
is whichever,1,1
whichever team,1,1
team acts,1,1
acts more,1,1
bitch shall,1,1
shall be,1,1
be awarde,1,1
its campaignseason,1,1
campaignseason bitch,1,1
ta curve,1,1
curve these,1,1
chance to,1,1
curve me,2,2
pussy stay,2,2
stay wet,1,1
wet when,2,2
shes around,1,1
ta lick,1,1
it till,2,2
she wetter,1,1
wetter then,2,2
then never,1,1
never before,1,1
them side,1,1
side hos,3,2
hos that,1,1
hos we,1,1
need more,3,3
would leave,1,1
go somewhere,1,1
somewhere but,1,1
sure ill,1,1
